,date,clear_day,day_view_time,lst
136,2018-05-17,2731.6606576333716,114.65420401543855,14833.682794834773
137,2018-05-18,2397.7839801220134,110.51417248555225,15015.694832656502
138,2018-05-19,2221.3268915223334,108.0,15130.215132178671
139,2018-05-20,2202.2893918343325,107.1116865587818,15177.243693401288
140,2018-05-21,2291.1803099361896,106.0,15162.334184138565
141,2018-05-22,2438.508474706086,102.81570816175702,15091.040272204731
142,2018-05-23,2260.8845943482224,104.0,15034.1837739289
143,2018-05-24,1992.2032816773017,111.0,15048.60182315406
144,2018-05-25,3996.445578851413,101.25013673655424,15099.41221513218
145,2018-05-26,2001.985050136737,109.0,15370.222971741116
146,2018-05-27,1565.6431461395782,110.75297639653017,15330.684163261043
147,2018-05-28,1995.180127620784,107.0,15143.123974475842
148,2018-05-29,1448.9322826559967,103.38124301637484,15066.433226817478
149,2018-05-30,1047.3640138408302,105.0,15094.988927335637
150,2018-05-31,1990.572652689152,112.0,15203.247584320878
151,2018-06-01,3820.035004557885,102.0,15299.452689152236
152,2018-06-02,1986.8731084776664,110.0,15480.457064721972
153,2018-06-03,1491.2485104638552,117.59214250807095,15475.073703257553
154,2018-06-04,2879.7179216965196,120.07233168473456,15286.93957118373
155,2018-06-05,3495.139295088115,115.0,15236.829958755156
156,2018-06-06,3079.800364630811,106.0,15317.972652689152
157,2018-06-07,2643.018413855971,113.0,15201.866545123064
158,2018-06-08,1760.6311795483598,114.45952685199975,15025.721646926915
159,2018-06-09,752.8985655737705,111.0,14853.230532786883
160,2018-06-10,41.631643307217985,107.50485337952341,14715.178315301062
161,2018-06-11,-373.16958725129786,103.97408699057,14611.564994469452
162,2018-06-12,-491.505126101777,100.40770083313973,14542.390570292057
163,2018-06-13,-271.2470741342898,98.52849226834505,14552.036929232783
164,2018-06-14,329.73246776109335,100.0592586572985,14684.885957755549
165,2018-06-15,1311.4334995843724,105.0,14940.93765586035
166,2018-06-16,2439.5325432999093,112.0,15272.590701914314
167,2018-06-17,2308.088730693871,112.95496087860114,15394.237166120181
168,2018-06-18,1711.1341100644522,110.0,15384.232771442736
169,2018-06-19,1677.024207745485,106.62095102484275,15368.534562479637
